date,description,usage_gib,cost,nodepool,env
2023-12-16,Network Inter Zone Data Transfer Out,8.0,0.0,cold-medium-spot-us-east1,stage
2023-12-16,Network Inter Zone Data Transfer Out,15.0,0.0,mm-spot-us-east1,stage
2023-12-16,Network Inter Zone Data Transfer Out,12.0,0.0,cold-large-local-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,27.0,0.0,cold-spot-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,48.0,0.0,icy-medium-us-east1-d,prod
2023-12-16,Network Inter Zone Data Transfer Out,17.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-16,Network Inter Zone Data Transfer Out,57.0,0.0,hot-medium-spot-local-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,23.0,0.0,hot-spot-local-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-16,Network Inter Zone Data Transfer Out,18.0,0.0,mm-parallel-us-east1-b,prod
2023-12-16,Network Inter Zone Data Transfer Out,5.0,0.0,cold-spot-us-east1,stage
2023-12-16,Network Inter Zone Data Transfer Out,35.0,0.0,zk2-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,24.0,0.0,default-highmem-us-east1,prod
2023-12-16,Network Inter Zone Data Transfer Out,16.0,0.0,rill-large-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,12053.0,99.0,icy2-large-us-east1-d,prod
2023-12-15,Network Inter Zone Egress,6279.0,51.0,icy2-large-us-east1-d,prod
2023-12-15,Network Inter Zone Data Transfer Out,1972.0,16.0,default-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,1797.0,15.0,zk2-us-east1,stage
2023-12-15,Network Inter Zone Egress,996.0,8.0,default-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,936.0,8.0,default-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,1015.0,8.0,broker-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,964.0,8.0,hot-large-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Egress,905.0,7.0,zk2-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,890.0,7.0,cold-large-spot-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,798.0,7.0,broker-us-east1,prod
2023-12-15,Network Inter Zone Egress,769.0,6.0,default-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,565.0,5.0,kafka-us-east1-b,prod
2023-12-15,Network Inter Zone Egress,427.0,4.0,hot-large-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,442.0,4.0,icy-medium-us-east1-d,stage
2023-12-15,Network Inter Zone Egress,531.0,4.0,broker-us-east1,stage
2023-12-15,Network Inter Zone Egress,359.0,3.0,broker-us-east1,prod
2023-12-15,Network Inter Zone Egress,358.0,3.0,cold-large-spot-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,422.0,3.0,rill-large-us-east1,stage
2023-12-15,Network Inter Zone Egress,221.0,2.0,rill-large-us-east1,stage
2023-12-15,Network Inter Zone Egress,216.0,2.0,icy-medium-us-east1-d,stage
2023-12-15,Network Inter Zone Egress,224.0,2.0,kafka-us-east1-b,prod
2023-12-15,Network Inter Zone Data Transfer Out,158.0,1.0,mm-spot-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,92.0,1.0,kafka-us-east1-b,stage
2023-12-15,Network Inter Zone Egress,72.0,1.0,kafka-us-east1-b,stage
2023-12-15,Network Inter Zone Data Transfer Out,70.0,1.0,cold-medium-spot-us-east1,prod
2023-12-15,Network Inter Zone Egress,136.0,1.0,mm-spot-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,90.0,1.0,hot-spot-local-us-east1,stage
2023-12-15,Network Inter Zone Egress,7.0,0.0,rill-large-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,28.0,0.0,default-highmem-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,4.0,0.0,cold-spot-us-east1,stage
2023-12-15,Network Inter Zone Egress,39.0,0.0,hot-medium-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Egress,52.0,0.0,hot-spot-local-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,23.0,0.0,cold-large-local-us-east1,prod
2023-12-15,Network Inter Zone Egress,10.0,0.0,cold-spot-us-east1,prod
2023-12-15,Network Inter Zone Egress,16.0,0.0,default-highmem-us-east1,prod
2023-12-15,Network Inter Zone Egress,4.0,0.0,cold-medium-spot-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,11.0,0.0,mm-spot-us-east1,stage
2023-12-15,Network Inter Zone Egress,5.0,0.0,cold-large-local-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,11.0,0.0,mm-parallel-us-east1-b,prod
2023-12-15,Network Inter Zone Data Transfer Out,9.0,0.0,rill-large-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,45.0,0.0,hot-medium-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Egress,9.0,0.0,mm-spot-us-east1,stage
2023-12-15,Network Inter Zone Egress,50.0,0.0,cold-medium-spot-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,16.0,0.0,cold-spot-us-east1,prod
2023-12-15,Network Inter Zone Egress,12.0,0.0,zk2-us-east1,prod
2023-12-15,Network Inter Zone Egress,3.0,0.0,cold-spot-us-east1,stage
2023-12-15,Network Inter Zone Egress,8.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-15,Network Inter Zone Egress,21.0,0.0,icy-medium-us-east1-d,prod
2023-12-15,Network Inter Zone Data Transfer Out,15.0,0.0,zk2-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,11.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-15,Network Inter Zone Egress,13.0,0.0,hot-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Data Transfer Out,5.0,0.0,cold-medium-spot-us-east1,stage
2023-12-15,Network Inter Zone Data Transfer Out,24.0,0.0,icy-medium-us-east1-d,prod
2023-12-15,Network Inter Zone Data Transfer Out,13.0,0.0,hot-spot-local-us-east1,prod
2023-12-15,Network Inter Zone Egress,9.0,0.0,mm-parallel-us-east1-b,prod
2023-12-15,Network Inter Zone Data Transfer Out,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-14,Network Inter Zone Egress,10277.0,84.0,icy2-large-us-east1-d,prod
2023-12-14,Network Inter Zone Egress,1678.0,14.0,hot-large-spot-local-us-east1,prod
2023-12-14,Network Inter Zone Egress,1702.0,14.0,default-us-east1,prod
2023-12-14,Network Inter Zone Egress,1732.0,14.0,default-us-east1,stage
2023-12-14,Network Inter Zone Egress,1569.0,13.0,zk2-us-east1,stage
2023-12-14,Network Inter Zone Egress,1565.0,13.0,cold-large-spot-us-east1,prod
2023-12-14,Network Inter Zone Egress,1432.0,12.0,broker-us-east1,prod
2023-12-14,Network Inter Zone Egress,920.0,8.0,broker-us-east1,stage
2023-12-14,Network Inter Zone Egress,564.0,5.0,rill-large-us-east1,stage
2023-12-14,Network Inter Zone Egress,574.0,5.0,icy-medium-us-east1-d,stage
2023-12-14,Network Inter Zone Egress,575.0,5.0,kafka-us-east1-b,prod
2023-12-14,Network Inter Zone Egress,329.0,3.0,cold-medium-spot-us-east1,stage
2023-12-14,Network Inter Zone Egress,187.0,2.0,hot-spot-local-us-east1,stage
2023-12-14,Network Inter Zone Egress,201.0,2.0,cold-medium-spot-us-east1,prod
2023-12-14,Network Inter Zone Egress,276.0,2.0,mm-spot-us-east1,prod
2023-12-14,Network Inter Zone Egress,176.0,1.0,hot-medium-spot-local-us-east1,prod
2023-12-14,Network Inter Zone Egress,131.0,1.0,kafka-us-east1-b,stage
2023-12-14,Network Inter Zone Egress,39.0,0.0,zk2-us-east1,prod
2023-12-14,Network Inter Zone Egress,5.0,0.0,cold-spot-us-east1,stage
2023-12-14,Network Inter Zone Egress,26.0,0.0,hot-spot-local-us-east1,prod
2023-12-14,Network Inter Zone Egress,21.0,0.0,mm-parallel-us-east1-b,prod
2023-12-14,Network Inter Zone Egress,24.0,0.0,mm-spot-us-east1,stage
2023-12-14,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-14,Network Inter Zone Egress,44.0,0.0,default-highmem-us-east1,prod
2023-12-14,Network Inter Zone Egress,14.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-14,Network Inter Zone Egress,24.0,0.0,rill-large-us-east1,prod
2023-12-14,Network Inter Zone Egress,25.0,0.0,cold-spot-us-east1,prod
2023-12-14,Network Inter Zone Egress,31.0,0.0,icy-medium-us-east1-d,prod
2023-12-14,Network Inter Zone Egress,24.0,0.0,cold-large-local-us-east1,prod
2023-12-13,Network Inter Zone Egress,6424.0,53.0,icy2-large-us-east1-d,prod
2023-12-13,Network Inter Zone Egress,3361.0,28.0,hot-large-spot-local-us-east1,prod
2023-12-13,Network Inter Zone Egress,1664.0,14.0,default-us-east1,prod
2023-12-13,Network Inter Zone Egress,1474.0,12.0,default-us-east1,stage
2023-12-13,Network Inter Zone Egress,1461.0,12.0,cold-large-spot-us-east1,prod
2023-12-13,Network Inter Zone Egress,1320.0,11.0,kafka-us-east1-b,prod
2023-12-13,Network Inter Zone Egress,1243.0,10.0,zk2-us-east1,stage
2023-12-13,Network Inter Zone Egress,1138.0,9.0,broker-us-east1,prod
2023-12-13,Network Inter Zone Egress,550.0,5.0,mm-spot-us-east1,prod
2023-12-13,Network Inter Zone Egress,433.0,4.0,rill-large-us-east1,stage
2023-12-13,Network Inter Zone Egress,465.0,4.0,icy-medium-us-east1-d,stage
2023-12-13,Network Inter Zone Egress,467.0,4.0,hot-spot-local-us-east1,stage
2023-12-13,Network Inter Zone Egress,519.0,4.0,broker-us-east1,stage
2023-12-13,Network Inter Zone Egress,390.0,3.0,cold-medium-spot-us-east1,stage
2023-12-13,Network Inter Zone Egress,241.0,2.0,cold-medium-spot-us-east1,prod
2023-12-13,Network Inter Zone Egress,192.0,2.0,hot-medium-spot-local-us-east1,prod
2023-12-13,Network Inter Zone Egress,103.0,1.0,kafka-us-east1-b,stage
2023-12-13,Network Inter Zone Egress,24.0,0.0,hot-spot-local-us-east1,prod
2023-12-13,Network Inter Zone Egress,4.0,0.0,cold-spot-us-east1,stage
2023-12-13,Network Inter Zone Egress,36.0,0.0,default-highmem-us-east1,prod
2023-12-13,Network Inter Zone Egress,50.0,0.0,zk2-us-east1,prod
2023-12-13,Network Inter Zone Egress,11.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-13,Network Inter Zone Egress,21.0,0.0,rill-large-us-east1,prod
2023-12-13,Network Inter Zone Egress,17.0,0.0,mm-parallel-us-east1-b,prod
2023-12-13,Network Inter Zone Egress,20.0,0.0,icy-medium-us-east1-d,prod
2023-12-13,Network Inter Zone Egress,33.0,0.0,mm-spot-us-east1,stage
2023-12-13,Network Inter Zone Egress,22.0,0.0,cold-spot-us-east1,prod
2023-12-13,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-13,Network Inter Zone Egress,31.0,0.0,cold-large-local-us-east1,prod
2023-12-12,Network Inter Zone Egress,8204.0,67.0,cold-large-spot-us-east1,prod
2023-12-12,Network Inter Zone Egress,4074.0,33.0,hot-large-spot-local-us-east1,prod
2023-12-12,Network Inter Zone Egress,2956.0,24.0,icy2-large-us-east1-d,prod
2023-12-12,Network Inter Zone Egress,2094.0,17.0,zk2-us-east1,stage
2023-12-12,Network Inter Zone Egress,1936.0,16.0,default-us-east1,stage
2023-12-12,Network Inter Zone Egress,1556.0,13.0,default-us-east1,prod
2023-12-12,Network Inter Zone Egress,1289.0,11.0,kafka-us-east1-b,prod
2023-12-12,Network Inter Zone Egress,1268.0,10.0,broker-us-east1,prod
2023-12-12,Network Inter Zone Egress,821.0,7.0,hot-spot-local-us-east1,stage
2023-12-12,Network Inter Zone Egress,793.0,7.0,icy-medium-us-east1-d,stage
2023-12-12,Network Inter Zone Egress,707.0,6.0,broker-us-east1,stage
2023-12-12,Network Inter Zone Egress,706.0,6.0,cold-medium-spot-us-east1,stage
2023-12-12,Network Inter Zone Egress,544.0,4.0,cold-medium-spot-us-east1,prod
2023-12-12,Network Inter Zone Egress,531.0,4.0,mm-spot-us-east1,prod
2023-12-12,Network Inter Zone Egress,348.0,3.0,cold-large-local-us-east1,prod
2023-12-12,Network Inter Zone Egress,374.0,3.0,rill-large-us-east1,stage
2023-12-12,Network Inter Zone Egress,210.0,2.0,hot-medium-spot-local-us-east1,prod
2023-12-12,Network Inter Zone Egress,82.0,1.0,default-highmem-us-east1,prod
2023-12-12,Network Inter Zone Egress,120.0,1.0,kafka-us-east1-b,stage
2023-12-12,Network Inter Zone Egress,0.0,0.0,rill-xlarge-local-us-east1,stage
2023-12-12,Network Inter Zone Egress,18.0,0.0,rill-large-us-east1,prod
2023-12-12,Network Inter Zone Egress,26.0,0.0,mm-spot-us-east1,stage
2023-12-12,Network Inter Zone Egress,15.0,0.0,mm-parallel-us-east1-b,prod
2023-12-12,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-12,Network Inter Zone Egress,21.0,0.0,hot-spot-local-us-east1,prod
2023-12-12,Network Inter Zone Egress,9.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-12,Network Inter Zone Egress,28.0,0.0,zk2-us-east1,prod
2023-12-12,Network Inter Zone Egress,6.0,0.0,cold-spot-us-east1,stage
2023-12-12,Network Inter Zone Egress,29.0,0.0,icy-medium-us-east1-d,prod
2023-12-12,Network Inter Zone Egress,21.0,0.0,cold-spot-us-east1,prod
2023-12-11,Network Inter Zone Egress,23303.0,191.0,cold-large-spot-us-east1,prod
2023-12-11,Network Inter Zone Egress,4801.0,39.0,hot-large-spot-local-us-east1,prod
2023-12-11,Network Inter Zone Egress,4154.0,34.0,zk2-us-east1,stage
2023-12-11,Network Inter Zone Egress,3301.0,27.0,default-us-east1,stage
2023-12-11,Network Inter Zone Egress,1815.0,15.0,hot-spot-local-us-east1,stage
2023-12-11,Network Inter Zone Egress,1762.0,14.0,default-us-east1,prod
2023-12-11,Network Inter Zone Egress,1458.0,12.0,icy-medium-us-east1-d,stage
2023-12-11,Network Inter Zone Egress,1472.0,12.0,cold-medium-spot-us-east1,stage
2023-12-11,Network Inter Zone Egress,1341.0,11.0,broker-us-east1,prod
2023-12-11,Network Inter Zone Egress,1120.0,9.0,cold-large-local-us-east1,prod
2023-12-11,Network Inter Zone Egress,1082.0,9.0,kafka-us-east1-b,prod
2023-12-11,Network Inter Zone Egress,1136.0,9.0,broker-us-east1,stage
2023-12-11,Network Inter Zone Egress,932.0,8.0,cold-medium-spot-us-east1,prod
2023-12-11,Network Inter Zone Egress,684.0,6.0,rill-large-us-east1,stage
2023-12-11,Network Inter Zone Egress,514.0,4.0,mm-spot-us-east1,prod
2023-12-11,Network Inter Zone Egress,260.0,2.0,hot-medium-spot-local-us-east1,prod
2023-12-11,Network Inter Zone Egress,174.0,1.0,default-highmem-us-east1,prod
2023-12-11,Network Inter Zone Egress,92.0,1.0,icy2-large-us-east1-d,prod
2023-12-11,Network Inter Zone Egress,159.0,1.0,kafka-us-east1-b,stage
2023-12-11,Network Inter Zone Egress,17.0,0.0,icy-medium-us-east1-d,prod
2023-12-11,Network Inter Zone Egress,24.0,0.0,cold-spot-us-east1,prod
2023-12-11,Network Inter Zone Egress,31.0,0.0,mm-spot-us-east1,stage
2023-12-11,Network Inter Zone Egress,25.0,0.0,zk2-us-east1,prod
2023-12-11,Network Inter Zone Egress,17.0,0.0,mm-parallel-us-east1-b,prod
2023-12-11,Network Inter Zone Egress,20.0,0.0,rill-large-us-east1,prod
2023-12-11,Network Inter Zone Egress,27.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-11,Network Inter Zone Egress,22.0,0.0,hot-spot-local-us-east1,prod
2023-12-11,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,stage
2023-12-11,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-10,Network Inter Zone Egress,24991.0,205.0,cold-large-spot-us-east1,prod
2023-12-10,Network Inter Zone Egress,3473.0,28.0,zk2-us-east1,stage
2023-12-10,Network Inter Zone Egress,2760.0,23.0,default-us-east1,stage
2023-12-10,Network Inter Zone Egress,1705.0,14.0,default-us-east1,prod
2023-12-10,Network Inter Zone Egress,1599.0,13.0,hot-spot-local-us-east1,stage
2023-12-10,Network Inter Zone Egress,1324.0,11.0,cold-medium-spot-us-east1,stage
2023-12-10,Network Inter Zone Egress,1326.0,11.0,icy-medium-us-east1-d,stage
2023-12-10,Network Inter Zone Egress,1236.0,10.0,kafka-us-east1-b,prod
2023-12-10,Network Inter Zone Egress,1246.0,10.0,cold-large-local-us-east1,prod
2023-12-10,Network Inter Zone Egress,846.0,7.0,broker-us-east1,stage
2023-12-10,Network Inter Zone Egress,794.0,7.0,hot-large-spot-local-us-east1,prod
2023-12-10,Network Inter Zone Egress,557.0,5.0,mm-spot-us-east1,prod
2023-12-10,Network Inter Zone Egress,560.0,5.0,rill-large-us-east1,stage
2023-12-10,Network Inter Zone Egress,412.0,3.0,broker-us-east1,prod
2023-12-10,Network Inter Zone Egress,203.0,2.0,cold-medium-spot-us-east1,prod
2023-12-10,Network Inter Zone Egress,215.0,2.0,hot-medium-spot-local-us-east1,prod
2023-12-10,Network Inter Zone Egress,228.0,2.0,icy2-large-us-east1-d,prod
2023-12-10,Network Inter Zone Egress,62.0,1.0,cold-spot-us-east1,prod
2023-12-10,Network Inter Zone Egress,140.0,1.0,kafka-us-east1-b,stage
2023-12-10,Network Inter Zone Egress,150.0,1.0,default-highmem-us-east1,prod
2023-12-10,Network Inter Zone Egress,29.0,0.0,icy-medium-us-east1-d,prod
2023-12-10,Network Inter Zone Egress,7.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-10,Network Inter Zone Egress,32.0,0.0,mm-spot-us-east1,stage
2023-12-10,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,stage
2023-12-10,Network Inter Zone Egress,15.0,0.0,rill-large-us-east1,prod
2023-12-10,Network Inter Zone Egress,21.0,0.0,hot-spot-local-us-east1,prod
2023-12-10,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-12-10,Network Inter Zone Egress,17.0,0.0,mm-parallel-us-east1-b,prod
2023-12-10,Network Inter Zone Egress,48.0,0.0,zk2-us-east1,prod
2023-12-09,Network Inter Zone Egress,2048.0,17.0,icy2-large-us-east1-d,prod
2023-12-09,Network Inter Zone Egress,1715.0,14.0,default-us-east1,prod
2023-12-09,Network Inter Zone Egress,1361.0,11.0,kafka-us-east1-b,prod
2023-12-09,Network Inter Zone Egress,818.0,7.0,hot-large-spot-local-us-east1,prod
2023-12-09,Network Inter Zone Egress,540.0,4.0,mm-spot-us-east1,prod
2023-12-09,Network Inter Zone Egress,548.0,4.0,zk2-us-east1,stage
2023-12-09,Network Inter Zone Egress,534.0,4.0,cold-large-spot-us-east1,prod
2023-12-09,Network Inter Zone Egress,216.0,2.0,default-us-east1,stage
2023-12-09,Network Inter Zone Egress,224.0,2.0,broker-us-east1,prod
2023-12-09,Network Inter Zone Egress,224.0,2.0,icy-medium-us-east1-d,stage
2023-12-09,Network Inter Zone Egress,217.0,2.0,broker-us-east1,stage
2023-12-09,Network Inter Zone Egress,89.0,1.0,cold-medium-spot-us-east1,prod
2023-12-09,Network Inter Zone Egress,147.0,1.0,cold-medium-spot-us-east1,stage
2023-12-09,Network Inter Zone Egress,89.0,1.0,hot-spot-local-us-east1,stage
2023-12-09,Network Inter Zone Egress,111.0,1.0,hot-medium-spot-local-us-east1,prod
2023-12-09,Network Inter Zone Egress,3.0,0.0,hot-medium-spot-local-us-east1,stage
2023-12-09,Network Inter Zone Egress,16.0,0.0,mm-parallel-us-east1-b,prod
2023-12-09,Network Inter Zone Egress,23.0,0.0,mm-spot-us-east1,stage
2023-12-09,Network Inter Zone Egress,42.0,0.0,kafka-us-east1-b,stage
2023-12-09,Network Inter Zone Egress,1.0,0.0,cold-spot-us-east1,stage
2023-12-09,Network Inter Zone Egress,20.0,0.0,icy-medium-us-east1-d,prod
2023-12-09,Network Inter Zone Egress,59.0,0.0,zk2-us-east1,prod
2023-12-09,Network Inter Zone Egress,20.0,0.0,default-highmem-us-east1,prod
2023-12-09,Network Inter Zone Egress,13.0,0.0,rill-large-us-east1,stage
2023-12-09,Network Inter Zone Egress,49.0,0.0,cold-spot-us-east1,prod
2023-12-09,Network Inter Zone Egress,16.0,0.0,rill-large-us-east1,prod
2023-12-09,Network Inter Zone Egress,22.0,0.0,hot-spot-local-us-east1,prod
2023-12-09,Network Inter Zone Egress,19.0,0.0,cold-large-local-us-east1,prod
2023-12-08,Network Inter Zone Egress,7465.0,61.0,icy2-large-us-east1-d,prod
2023-12-08,Network Inter Zone Egress,2770.0,23.0,hot-large-spot-local-us-east1,prod
2023-12-08,Network Inter Zone Egress,1929.0,16.0,zk2-us-east1,stage
2023-12-08,Network Inter Zone Egress,1746.0,14.0,default-us-east1,prod
2023-12-08,Network Inter Zone Egress,1348.0,11.0,cold-large-spot-us-east1,prod
2023-12-08,Network Inter Zone Egress,1276.0,10.0,kafka-us-east1-b,prod
2023-12-08,Network Inter Zone Egress,833.0,7.0,icy-medium-us-east1-d,stage
2023-12-08,Network Inter Zone Egress,699.0,6.0,default-us-east1,stage
2023-12-08,Network Inter Zone Egress,751.0,6.0,broker-us-east1,stage
2023-12-08,Network Inter Zone Egress,600.0,5.0,broker-us-east1,prod
2023-12-08,Network Inter Zone Egress,543.0,4.0,cold-medium-spot-us-east1,prod
2023-12-08,Network Inter Zone Egress,523.0,4.0,mm-spot-us-east1,prod
2023-12-08,Network Inter Zone Egress,388.0,3.0,hot-spot-local-us-east1,stage
2023-12-08,Network Inter Zone Egress,314.0,3.0,hot-medium-spot-local-us-east1,prod
2023-12-08,Network Inter Zone Egress,349.0,3.0,cold-medium-spot-us-east1,stage
2023-12-08,Network Inter Zone Egress,73.0,1.0,zk2-us-east1,prod
2023-12-08,Network Inter Zone Egress,129.0,1.0,rill-large-us-east1,stage
